Contents,Class
"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def",offensive
RT @KanyeFaaces: when you let go of all your hoes for one girl but she end up bein a hoe too http://t.co/kn1yKRw4J4,offensive
RT @KarmenKarma: @KimKxxx @Tristan_Berri @YouknowRilynn @AmandaTateXXX about to go out with all these hot bitches! #happybirthdaytome http&#8230;,offensive
"RT @Kash_Stackz: Him: your nudes are safe with me.
Her: *sends nudes*
Him: *calls homie* aye, why this hoe send me this trash ass nude, yu &#8230;",offensive
RT @KatelynBarnes3: Working out with the hoes @savanaharanda @AnnaComan2,offensive
"RT @KattPacWilliams: Niggas wearing TOMS &amp; UGGS , &amp; bitches wearing JAYS &amp; TIMBS. Lol, this aint what Usher meant when he said ""Trading Pla&#8230;",offensive
"RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby",offensive
"RT @KattWilliams: I hate ghetto loud rude ugly bitches, Bitch you already ugly ... why the f*ck you gotta to be loud too?",offensive
RT @KattWilliams: me as a good friend: *supports and encourages ur hoe activities*,offensive
RT @Kay_M_es: These bitches act local n think global,offensive
"RT @KayciMalynn: &#8220;@__0utcast___: Kayci and I greet each other by saying ""hey cunt"" like it makes me lol&#8221;

-The only person okay with me cal&#8230;",offensive
"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you too &#128532;",offensive
"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you. &#128557;&#128557;",offensive
"RT @Ke2yourheart: I don't play about the monkey, you have to earn this shit&#128564;",offensive
RT @KeOs_GunnPlay: U can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,offensive
RT @KeepDatShit100: NASHVILLE* RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,offensive
RT @Keepingupw_jr: I respect those niggas who respect their girls &amp; dont pay them hoes no attention . Salute to you !,offensive
"RT @KejonASavage: ""@_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;"" some niggas got fuckd up by the bouncers when i w&#8230;",offensive
"RT @KekePalmer: Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",offensive
RT @Kelllllllllvin: This bitch ugly in person,offensive
RT @KenaiViveros: Ima bitch him out lol @Versharky,offensive
RT @KennedyLeighxxx: You can't be ugly AND a shitty fucking person. Pick a struggle bitch.,offensive
"RT @Kerb_215: 1,2,3,4 how many niggers are in my store I knowwwww your stealing &#128514;&#128514;&#128514;, that vine still be having me weak",offensive
"RT @KermitIsASnitch: You always say we dont love these hoes, yet yo girl a hoe... http://t.co/EuoOl79WDQ",offensive
RT @KerstinAnn_22: &#8220;@XxDopenessxX: This bitch is too real LOOOOOOL http://t.co/JTSNtWPLwR&#8221; yaga !!!!&#8221;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,offensive
"RT @KevinHart2ReaI: All Bow Wow hoes on the stage, lol",offensive
"RT @KevinHart2ReaI: bitches love ""body party"" &#128571;&#128166;&#128069;&#128068;&#128525;&#128149; but when it's time to take da dick, the party canceled &#128581;&#127814; FALSE ADVERTISING ASS BITCHES",offensive
RT @KevinKong713: Lmao y'all single hoes stay pregnant &#128514;&#128514;&#128514;&#128514;,offensive
RT @KevinTheGee: &#8220;@ButteryAssRobb: &#8220;@KevinTheGee: okay now I'm going to Krispy Kreme for real&#8221;fat bitch&#8221;@TropicalBlanket this nigga trying &#8230;,offensive
RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you,offensive
RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy,offensive
RT @Kevin_McAdams: Stop being a little bitch and #fuckherrightinthepussy,offensive
"RT @KeyMikeSkully: The first day of school
Lost student: say bro you know whe...
Me: cho bitch ass up. http://t.co/oE0vJuOPwD",offensive
RT @KeyanaLatricee_: @SkinnyBee__ bitches love us lol,offensive
RT @KeyanaLatricee_: Idk why your favoriting shit hoe. Bye &#128536;&#128075;,offensive
RT @KeyshBeChillin Have you bitches done your Kegals today?,offensive
RT @KeyshBeChillin So yams are ass or pussy?,offensive
RT @KeyshawnSwag: Where my bitches from the itty bitty titty committe!!!????,offensive
"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day""",offensive
RT @KiCKS0L0GY: Some bitches be forgetting,offensive
RT @KiariTheStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards,offensive
RT @Kid_Flexin: @WeDont_SmokeREG lol thats grwn man shit...nd bitches b loven it &#128514;&#128527;,offensive
RT @KiiingJaay_: I'm about my commas bitch period,offensive
RT @KiingVon: These bitches so fucking stupid smh http://t.co/ClvrfbOQBL,offensive
"RT @KillAllSimps: Ariana Grande built like a 13 year old Chinese boy, bitch shaped like an iPhone 3GS but niggas go crazy over her.. She no&#8230;",offensive
"RT @KillAllSimps: Bitches love posting them ""Goals"" pics showing a Range Rover, Mansion, and money everywhere, bitch you unemployed",offensive
"RT @KillAllSimps: Bitches see a picture of a couple walking on the stairs together and caption it ""Goals &#128525;&#128588;"", bitch all they doing is going&#8230;",offensive
"RT @KillAllSimps: I had such a classic style of tweeting, trolls, dyke tweets, lists, etc, its crazy how many niggas tweet JUST LIKE ME now&#8230;",offensive
"RT @KillAllSimps: I remember I was having phone sex with a white bitch and she said her pussy tasted like salt and vinegar chips, ain't tal&#8230;",offensive
"RT @KillAllSimps: If this nigga Kanye took Kim K to Wendy's, this means y'all regular hoes don't deserve them $200 dates http://t.co/QZ3hgE&#8230;",offensive
"RT @KillAllSimps: My girl told me she was on her period, I immediately power bombed her hoe ass",offensive
RT @KillAllSimps: That's logic for a hoe RT @_flowaaabomb: If you single nobody can tell you what to do right? Right?,offensive
RT @KillPiffy: You unhappy Scrappy? I got Pataki at me. Bitches say I'm tacky daddy. Range look like Laffy Taffy.,offensive
RT @Killa_Rilluh: Instagram always be acting like a bitch bruh,offensive
RT @Killah_Kae: Will your bitches do this for you ? http://t.co/gmjkOLmcyQ,offensive
RT @Kimburrleeeanne: Loyalty is not dead. Gtfo. Don't marginalize me bitch.,offensive
"RT @KinGxStoney: Yeah we can't wrestle, might have to rock bottom you foreal ""@VeronicaGK: I'm a big bitch and proud lol let me live""",offensive
"RT @KingCedd_: Hit the bitch nd forget the bitch, but i left my kids on her fuckin face",offensive
RT @KingCuh: @16stanleys @TEE_JONEZ damn cuh. alu mohe my nigga just make sure you alu polosi ho nifo &#128561;,offensive
RT @KingCurtisJayy: Ugly hoes love to fight lmao . They ain't got none to lose &#128553;&#128514;,offensive
RT @KingDingDong22: &#8220;@WestSideFlee: Give us our credit bitch.. We went out there &amp; took that W. http://t.co/jz4lYhSrHC&#8221; @BMarshall took tha&#8230;,offensive
RT @KingElJay: Scorpio aka hoe season right around the corner.,offensive
"RT @KingHorseDick: ""That bitch had to pull my hair to win"" RT @Mryungone Lol so what do you tweet if you lose?",offensive
RT @KingHorseDick: Be right when u wanna fuck a bad hoe too or a hoe u didnt really wanna fuck,offensive
"RT @KingHorseDick: If I eat the pussy and it taste like mold, I stop. So u cant tell ppl I ate u if I aint finish.",offensive
RT @KingHorseDick: If he tell u that u got some good pussy but he never try to hit again.. what that mean?,offensive
RT @KingHorseDick: Jody was really a pussy tho. He let some lil niggas jump him and take his bike. Old head sonned him in front of his mama&#8230;,offensive
"RT @KingHorseDick: Lol RT @youngtravo Nigga like ""damn why would this bitch do this ? "" I helped your family move and the dryer almost fell&#8230;",offensive
RT @KingHorseDick: Long distance sex will definitely have u thinking u like a bitch a lil too much.,offensive
RT @KingHorseDick: Nowadays if u have a threesome with these new generation bitches.. that one hoe gonna go tell everybody she fucked both &#8230;,offensive
RT @KingL: Nigga fuck you u a bitch ass nigga..... Dat ain't sneak diss'n u bitch made shit starter RT @CeefourDaArtist: @KingL a sneak dis&#8230;,offensive
RT @KingLekan90210: All the hoes know each other &#128514;&#128553;,offensive
RT @KingLekan90210: I forgive all u hoes/girls,offensive
"RT @KingMiller_: The top comeback for when you call a nigga ugly. 

1. ""I still pull more hoes than you.""",offensive
"RT @KingRyin: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh",offensive
RT @KingShelton_: Hell nah bitch http://t.co/owR6BjoZz4,offensive
"RT @KingTeej_: Thats when you say ""this bitch aint got no job"" #mlrt",offensive
"RT @KingUlyssesIV: These bitches aint shit &amp; pussy is my greatest vice
I love smokin weed, i hate advice",offensive
"RT @King_Lonnie_19: ""@TaeCocky: Rihanna is a talented hoe"" http://t.co/uL4ePHA2qy",offensive
RT @King_Shawn_6: &#8220;@white_thunduh: Dez is caked up with some bitch or something cause hes not playing like Dez Bryant&#8221;&#128514;&#128514;&#128514;&#128557;&#128557; God dammit Patr&#8230;,offensive
"RT @King____J: One nigga from the past told me one thing I'd never forget ""one mans trash is another mans treasure""",offensive
"RT @Kings_Groove: &#8220;@Shane_A1: @Kings_Groove &#128514;&#128514;&#128514; nicca said ""imma slap ya daddy out den put em n da Yo"" &#128128; he still that nigga when he aint s&#8230;",offensive
"RT @KinkyGoose: Eat mangos, get bitches.

To be honest, I don't do either of these.&#128514;",offensive
RT @Kinloch_Bang: Y'all hoes and y'all plastic ass bodies maaaaan smh,offensive
RT @KiraLaJasmine: Shout out to my mama cause she ain't raise no hoe,offensive
"RT @KissMySmilee: lmfaooo, like is this bitch alanah serious ?",offensive
"RT @Kiss_MyBeautyy: I'd rather argue &amp; make up &#128536; then fight &#128074;&#128165;&#128162; &amp; break up , &#127939;&#128131;&#9996;&#65039;cause &#128166; thirsty bitches &#128111; love to see happy &#128522;&#127969; homes FUC&#8230;",offensive
RT @Kittykins_x: Tacos over hoes.,offensive
RT @KlTTYGIRL: im shitty but i promise u im better than that bitch,offensive
"RT @KlTTYKlLLA: &#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/Uy6r3zXXNM"" funniest thing I've ever seen on &#8230;",offensive
RT @Knae__: .I'm a &#128170; lil bitch,offensive
RT @Kontra402: Lmao damn this bitch so trash RT @JazmineJanay_: Lmao http://t.co/pfSnLm07IL,offensive
RT @KoolAssK: Niggas be trippin about they shoes in clubs tf u wear them hoes for nigga all my shoes club shoes !,offensive
RT @KoolAssK: U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol,offensive
RT @KoolQueef: I gave up calling my wife a nigger during sex for lent.,offensive
RT @KreoleKilla: Fighting over a hoe is one of the lamest things you can do,offensive
RT @KrisAnnIn: &#8220;So wake the bitch up!l&#8221; - Jack Bauer #24LAD,offensive
RT @KrisDaRebel: &#8220;@Aye_Benny: Searching for these hoes I got &#128533; http://t.co/DsdfEjI65U&#8221; you ain't the only one Bruh http://t.co/c7R3WRcPK0,offensive
RT @Krislisisms: B/c her ass fat? Maybe her pussy wack &amp; it drove her man to crack. RT @FightCIubs Khloe Kardashian is winning at life http&#8230;,offensive
"RT @Krislisisms: Grow up, bitch.",offensive
RT @KrysHazeyy: I swear bitches fall over niggas who don't believe in combing their hair,offensive
RT @Kstar__: Ya beats trash nigga RT @ChiefKeef: #SosaOnTheBeat fuck who don't like!,offensive
"RT @KushDahGodd: Five things I'll never give a bitch&#9757;&#65039;

1:My Heart
2:My Weed
3:My Money
4:My Twitter
5:My Netflix password
&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;",offensive
RT @Kush_Dace: S/O to them side hos that know they the side hos we need more of ya!,offensive
RT @KvTrK24: Ross pulling hoes @DreWill52 @Awight54 @Da_KodaBear http://t.co/YefRlbvDvb,offensive
RT @KvngMelly_: When yall got the same baby mama and realize that bitch is the real enemy http://t.co/vdis3ghG6t,offensive
RT @KxRxSxB: All I want for my birffday is a big booty hoe!! She gotta big booty so I call her big booty!! #LyricsYouLikeToScream,offensive
RT @KxRxSxB: Superman. Man of steel - emotions of bitch. #truestory,offensive
RT @KxngFrxsh: If ya friends always trynna get you to break-up wit ya nigga or do THOT shit wit them...Them bitches really ain't ya friends!,offensive
RT @KylaMock2: bitch think she know everything ha.,offensive
"RT @KyleKallgren: You can't please everyone. And you shouldn't. Nothing good comes from having people who say ""faggot"" as an insult on your&#8230;",offensive
RT @KyleLewsader: @TreVaughnLG retweets the most random shit just cause a bad bitch tweeted it &#128514;,offensive
RT @L1LDebbie: Amber rose is everything at the vmas. Killen every bitch.,offensive
RT @L1LDebbie: And I'm that bitch who doesn't forget.,offensive
RT @L1LDebbie: I'm your bitch down for whatever,offensive
RT @L1LDebbie: So it's rude to talk about fat bitches but it's cool to talk about skinny bitches?! Cus I know alot of thick hoes on the ver&#8230;,offensive
RT @L1LDebbie: You keep your bitch &amp; ill stay on my grind.,offensive
RT @LA_Everyday: @MJCANDANCE @PacDaGoat @Devoted2Mariah @BettAThanLERUNS @MzNurseBee14 @pyroballyPOOPS WTF? This BITCH sounds retarded,offensive
RT @LEGIQN: Write 16 bars about your side hoes and money so she knows it's real.,offensive
RT @LEX_gedddit: Just got 11 in flappy bird holy shit,offensive
RT @LHT_519: lmao that bitch saw the camera &amp; looked up at the big screen n then realized&#128128;&#128128; https://t.co/OoJQAbWFwJ,offensive
RT @LHT_519: when ya side hoe playing too much &amp; all you want is head /// https://t.co/7eALhuTA02,offensive
RT @LILBTHEBASEDGOD: I only eat gluton free pussy - Lil B,offensive
"RT @LILBTHEBASEDGOD: That nerdy fat bitch yes sir she fucked "" The BasedGod"" - Lil B",offensive
RT @LILBTHEBASEDGOD: ultimate bitch mixtape is done!!! words from Lil B!! - Lil B,offensive
RT @LIVYLOHAN: &#8220;@1waynostra: Dats y I don't argue wit Dese bitches lol&#8221; keep it brief trappa lls,offensive
RT @LI_ALP: Still Texans nation hoe.,offensive
RT @LL_Jono: @Krhymez_24 Go home bitch,offensive
"RT @LMAOAtBASICS: Bitches twerk to anything , rock , country..these bitches a twerk to gospel, to take me to the king &#128553;&#128553;",offensive
"RT @LOHANTHONY: lana uses the term ""bad bitch"" in a UV track. i've never been more proud.",offensive
RT @LOUD_besos: @Thotcho bitch I'll end your fucking life. You a fuckboy,offensive
RT @LOUD_besos: Pepsi cola RT @JactionJ: Ladies what does your pussy taste like?,offensive
RT @LUNAraps: smh u got Ebola now RT&#8220;@BryanRoxAll: I stick my foot out to feel some freshness and this bitch ass mosquito has the nerve to &#8230;,offensive
RT @LaBugg09: I love everybody ion hate these bitches,offensive
RT @LaLeaa_: #wcw both the babes @undrgrundghosts &amp; @0beyyourmaster . &#128571;&#128571; love thse sexy bitches!! #bestfriend #babe&#8230; http://t.co/MyBspKdzV2,offensive
