Contents,Class
RT @CheefPolo: bitches love coming out in public naked &#8220;@ESPNDaniel: Don't do this &#8220;@basedlightskin: !!!! http://t.co/WgD3mNd55V&#8221;&#8221;,offensive
"RT @CheefPolo: i hate when bitches be like ""deeper, deeper"" bitch what u thought i had some spare dick in my back pocket i was saving?",offensive
"RT @CheefQueef: Chocolate pussy ""@JennnVeee: 4. Favorite candy?""",offensive
"RT @CheefQueef: Well damn. ""@PassDAPiff: Make her a single mother RT @LilTy4Real: What if you finally get the pussy &amp; it's garbage?""",offensive
RT @ChefBoiRlee: Yall hoes don't cook on sundays no more huh?,offensive
RT @Chef____: I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the&#8230;,offensive
RT @Chello_Sosa: These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches,offensive
RT @CherryBby_xoxo: If this bitch don't just go through the freaking packet &#128530;,offensive
RT @ChiChi_knows: Chris brown a bitch because everyone talks about his relationship. Why come at two females? Charlemagne be saying the sam&#8230;,offensive
RT @ChickenColeman: I need some hoes man real shit,offensive
RT @ChicoFlicoFlame: Every super hero a bitch except iron man Peter Parker the biggest hoe loser ass nigga no bitches no cribs no whips,offensive
RT @ChicoTheWolf: #DavidPullsBitches &#8220;@davidam_23: #TweetSomethingYouGetAlot Go talk to all your other hoes&#8221;,offensive
RT @ChiefCaitlin: I forgot ONE letter guys I promise I'm not an illiterate hillbilly &#128557;,offensive
RT @ChiefKeef: Finna fly me a Thot out here! Get back on My make bitches Fly like Peter Pan shit.,offensive
RT @ChiefKeef: If my bitch fuckin she jus a thot! I mean I'm tryna take shit to a next level here.,offensive
RT @ChiefKeef: Shannon said U hoes cant be wit The GLO!,offensive
RT @ChiefKeef: That pussy Ain't yours broski. It's jus your turn!,offensive
"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!",offensive
RT @ChiefOpe: #BadCombinations An Ugly bitch who's loud af,offensive
"RT @Chiief_D: @Pboy562 ""well..all i can say, is that i fucked hoes and made money""",offensive
RT @Chill__Nigga: I can't be in my twenties stressing over a bitch who playin games. I'm straight lol,offensive
RT @ChippewaSkylark: i love when celeb nudes leak and all the girls with trash bodies try and critique them,offensive
RT @ChivasGee: Fuck up you swole fag,offensive
RT @Choochieee_: If I can take your bitch was she ever really yours?,offensive
RT @ChrisJustJoking: Its Halloween everyday for dykes,offensive
RT @ChrisJustJoking: You gotta fuck ugly bitches from 3 towns over that you'll never see again so you can work the kinks out of your sex ga&#8230;,offensive
RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You can quote me,offensive
"RT @ChubbyGirlGod: Lmaoo RT @patpatbush: That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/e0MTosPl6k""",offensive
RT @Chubbylumpkins_: I think this Steubenville rape trial is some bullshit. That rollen bitch wanted the dick lls and got mad when she w ...,offensive
RT @Chuck_Strangers: When I say faggot it just means someone who is fucking weak...,offensive
RT @ChukaOffor: Lmaooo hoes so childish &#128557;&#128514;&#128557;&#128514; http://t.co/uSFmd01sAF,offensive
RT @Chykalet: If you're fucking your sons barber and you still gotta pay for the cut...ya pussy is wack! &#128569;,offensive
RT @Ciara_LisaaRoss: cant no bitch make me mad over a nigga i already had,offensive
RT @CityBoiCoop: &#128557;&#128557;&#128557; RT @RoJustDGAF: Damn it RT @BobbyBudnic: &#9996;&#65039; RT @TittySlapMe: Once or twice is cool but damn bitch http://t.co/WTDCShx&#8230;,offensive
RT @CjayyTaughtHer: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his &#8230;,offensive
"RT @CjayyTaughtHer: Eat her pussy when she mad, sad, stressed, mad at you, or whatever shit just lay her down and eat her pussy up &#128076;&#128069;&#128166;",offensive
RT @ClassClownKJL: Those 2014 NBA All Star Jerseys look retarded...They look like the combo of a NFL jersey &amp; a FUBU jersey,offensive
"RT @Classact23: RT @DarkKent27: If I text ""You up?"" that means is it safe for me to come and eat the pussy until I reach cream filling?&gt; &#128563;.&#8230;",offensive
RT @ClassierTrash: shut up bitch,offensive
RT @CleveSmith: Bet her pussy smell like dried up oysters,offensive
RT @CleveSmith: I bet this hoe pussy juices look like spoiled chocolate milk &#128514;,offensive
"RT @ClicquotSuave: 20 bitches in the lobby, its plenty bitches in the lobby",offensive
"RT @ClicquotSuave: Perfect vision....Me, my niggs, mas hoes, mas clicquot, mas dom p, mas moet, ""my type of party"" blasting out a Cali condo",offensive
RT @ClicquotSuave: drop that pussy bitchhhhhhh,offensive
RT @ClicquotSuave: i luv when pussy smell like refurbished iphone 3,offensive
RT @ClicquotSuave: nigg complaining about a journal and bitches half naked,offensive
"RT @ClicquotSuave: we were at the party last night and P goes...""bro this nigg got on chucks just chillin and dancing w/ all the bitches""..&#8230;",offensive
RT @ClicquotSuave: what does the fox say bitch?,offensive
"RT @Cliftonsings: Oi @Klitschko ya big boring cunt, Kubrats a comin'... http://t.co/mg2Sre0Jr8",offensive
RT @ClintSwiftness: &#8220;@GodHimseIf: Is that fire works &#128165; or pussy poppin&#8221; @00sexilexi00 nigga wtf sounds like something you'd say,offensive
RT @ClintSwiftness: @00sexilexi00 you is a bitch ass nigguh,offensive
"RT @ClintSwiftness: I hate bees man. They be like 
""Buzz buzz bitch"" and I'm like 
""Nah man I ain't done shit to you""",offensive
RT @CloudProjection: Females are more thirsty for attention than males are for pussy.,offensive
"RT @Cloudy_goldrush: #In2014 ladies please start being grown women. All These ""bad bitches"" gotta grow up.",offensive
"RT @CloydRivers: Roses are red,
Camo is green.
Trick or treat bitches,
Happy Halloween.
Merica.",offensive
RT @CloydRivers: Some of you fellas should dress up as real men for Halloween. 'Cause you've been actin' like bitches all year long. Merica.,offensive
"RT @Cluelessnigga: Fat hoes always wanna beef with somebody, yall don't need to be around no type of beef",offensive
RT @ClutchLikeMJ: You officially brought flopping to football @TheAdams_era congrats on being a pussy... https://t.co/O7bUPLYG3L &#128564;,offensive
"RT @Clyde_FadeAll: Plz don't tell nobody, bitch I know you got a man..lol I ain't gon tell nobody!",offensive
RT @CoCoMilan18: &#8220;@Me1st_u_last: This bitch @GOTDAMNCHAT ain't got a bit of sense lmaoo!! http://t.co/tBpcQwNGqF&#8221; &#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;,offensive
RT @CobeNotKobe: All hoes lie.......,offensive
RT @Cocaine_Papii: If you don't make her go to sleep after y'all fucked then your pipe game trash,offensive
RT @CockyBelichick: Time for the comeback pussies. #kisstherings,offensive
RT @CodeLez: You gotta know the difference between a good girl and good pussy,offensive
"RT @CoffyBrownChi: If he don't believe you, no refunds hoe.",offensive
"RT @ColIegeprobs: Liquor before beer you're in the clear, beer before liquor you'll be fine don't be a bitch",offensive
RT @Colarbearr: &#8220;@HoesloveMyTweet: Niggas really be proud of having hoes. But how many of y'all gonna bring them dirty bitches home to your&#8230;,offensive
RT @ColeFlexXx: Fingering N eating the pussy at the same time is good &#128203;&#128221;,offensive
RT @ColeMcDowell2: &#8220;@FriendlyAssh0le: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co&#8230;,offensive
RT @ColeyMonique: All the niggas in the world why tf Do bitches mess with their friends nigga?,offensive
RT @Coley_Cee: &lt;----- New Avi:) Me &amp;&amp; my two yellow bitches @No_FAKINGG &amp; @lil_aerii ',offensive
RT @Coley_Cee: @lil_aerii bitch where tf you think you going?!,offensive
"RT @Coley_Cee: @lil_aerii yeaaaaahhhh, like relationship wise. So I was like oh no not my Reedzy Thuggin, bitch suppose to thug it out!",offensive
RT @CollegeBoy3000: Finally Mellie got some back bone. I might like her this season. 1976 pussy! #Scandal,offensive
RT @ComedyPics: If Kanye took Kim to McDonald&#8217;s then ya hoes don&#8217;t deserve $200 Dates http://t.co/2QK4I1fRTs,offensive
"RT @ComedyPosts: When you make a joke and someone you hate laughs and you're thinking: ""No bitch you aren't allowed to laugh"".",offensive
RT @CommonBlackGirI: When a hoe says hi to bae http://t.co/95bBmGJiJF,offensive
RT @CommonWhiteGirI: don&#8217;t send me snapchats from something i wasn&#8217;t invited to you rude ass bitch,offensive
RT @CommonWhiteGirI: hiding your favorite snacks from your family bc you're a selfish bitch,offensive
RT @CommonWhiteGrl: mom why can't u just accept me for the bad bitch i am,offensive
RT @ComplexMorality: When someone tweets these hoes aint loyal but they laid up at the crib looking like.... http://t.co/OV5Q8lVsjn,offensive
RT @ConceitedNoRezn: So ike just had to punch a nigga for harassing a young lady on Ga ave and Florida Ave in nw dc #youoksis,offensive
"RT @CookieCocaine_: Stop fuckin with a ""take me out somewhere"" type of bitch...
Get you a ""baby I cooked for you"" type of chick!! &#128525;&#9749;&#65039;&#128056;",offensive
RT @Coolie_GBE300: I hate when niggas be slobin all on the blunt like they eatin pussy &amp; have the nerve to try &amp; pass it. I'm good nigga I'&#8230;,offensive
RT @Coolie_GBE300: I'm about to go on http://t.co/9btG26MlgU &amp; be the devil &amp; catfish some hoes.,offensive
RT @Coolie_GBE300: When the side bitch try to approach you in public. http://t.co/GbbIob1Ots,offensive
RT @Coop_oz: I'm Tryna be like steez &#128175; bro got dem hoes rir,offensive
RT @CoreyKeyz: When you find out your bae is a hoe http://t.co/sI8G1Mzpgs,offensive
RT @CornerBoyP: Hoes b soo lost dey forget dey hoes.....,offensive
RT @CoryLafon: &#8220;@Gvmby: This bitch possessed by the thot demon. https://t.co/CZTh5NhUDu&#8221;LMFAOOOOOOOOOOOO,offensive
RT @CoryLafon: I just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p&#8230;,offensive
RT @CorySayFukEm: i love girls who aren't afraid to encourage or compliment the next chick.. bitches hate so much now that's it's refreshin&#8230;,offensive
"RT @CountOn24: bitch you love every team but the US lol RT""@rihanna: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",offensive
"RT @CounterMoonbat: Btw, Hillary is a huge supporter of the law they now admit to lying to all you stupid rubes about. She needs to be aske&#8230;",offensive
"RT @CourtneySuvak_: &#8220;@Dory: ""what are you twelve""

yeah on a scale of one to ten 

bitch&#8221;",offensive
"RT @CourtneyyKay: Cruising down the street in my 64, jockin the bitches, slappin the hoes",offensive
RT @CraziestFreaks: When you eat the pussy so good she can't control her moans &#128523;&#128166;&#128069; http://t.co/Gumzv3iKdJ,offensive
RT @CraziestSex: A girl KNOWS when a bitch likes her boyfriend &#128564;&#128080;,offensive
RT @CraziestSex: Eat her pussy and look at her like &#128540;&#128541;&#128514; http://t.co/mIgiYMGRJt,offensive
"RT @CraziestSex: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;",offensive
RT @CraziestSex: Sucking dick &amp; eating pussy is apart of sex. If you think it's nasty then maybe your ass is too YOUNG to be fucking in the&#8230;,offensive
RT @CraziestSex: hmu when you stop bein a lil bitch,offensive
RT @CraziestSex: hoes these days be like &#128514; http://t.co/AvlwKKD8rW,offensive
RT @CraziestSex: if you don't eat pussy you're childish and immature.,offensive
RT @CraziestSex: she killed that bitch &#128555;&#128514; http://t.co/uVS9E1gxPF,offensive
RT @CreationOfJay: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant&#8230;,offensive
"RT @CreepGawddess: ""Uhh bitch, don't tell him ""Bless you."" when he sneeze. He got all the blessings he need with ME."" http://t.co/z4P52LbfeK",offensive
RT @CreepGawddess: Having a friend that's a hoe but boring is probably depressing.,offensive
RT @CreepGawddess: Wait what?? RT @SoulfulBrotha: $65 a random number for some pussy.,offensive
RT @Crimefetish: But bitches do that too http://t.co/KWFRABGuwj,offensive
"RT @CrittaMo: I'm getting tired of these same ol no hope broke bitches! No job, all they wanna do is twerk and smoke Swishers",offensive
RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast bitch I call her Bizzy (busy) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA,offensive
RT @CrownHer: Takes a ho bath RT @1stZodiacSign: He's terrified of water. How TF does he wash himself everyday? lol.,offensive
RT @Crownthatbitch: Your pussy so bomb I call it dynamite,offensive
RT @Cspen335: Right you are! Have you heard of the 'dodo' bird? He's the one with Obama on his ass! http://t.co/0qHypwxzYh,offensive
RT @CuffYoFee: I take a bitch to Houston's she better not speak to another nigga while the meal still in her digestive system,offensive
"RT @Cuff_no_Slut: Hate basic bitches,",offensive
RT @CuhCuhCuh: Hoes is Hoes niggas be mad cuhz they be tryna cuff the hoes cuh,offensive
RT @CuhCuhCuh: I got NO love for bitches or bitch niggas cuh,offensive
"RT @CuhCuhCuh: When a bitch say ""I love you"" hit her wit the reverse psychology &amp; say ""do you?"" It work 70% of the time cuh the other 30% g&#8230;",offensive
RT @CuhCuhCuh: bitches brag about goin to the gym and still be shaped like a patron bottle cuh,offensive
RT @CuhCuhCuh: bitches is twerkin on camera while they kid watchin sponge bob cuh,offensive
"RT @CuhCuhCuh: bitches name they make up off of instagram filters cuh this bitch was lookin like ""Rise"" the other day",offensive
RT @CuhCuhCuh: bitches who smoke cigs are disgusting cuh,offensive
RT @CuhCuhCuh: fat bitches dont like liftin up they arms in the summer all that dampness cuh,offensive
RT @CuhCuhCuh: idk why skinny bitches think they got ass cuh,offensive
RT @CuhCuhCuh: if a bitch let me hit ill leave her CRIPpled cuh,offensive
RT @CuhCuhCuh: if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh,offensive
RT @CuhCuhCuh: if the pussy not fartin u not fuccin right cuh,offensive
RT @CuhCuhCuh: its some sexy ugly bitches in the world cuh that ill fucc,offensive
RT @CuhCuhCuh: these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh,offensive
RT @CuhCuhCuh: white hoes still wear UGG's in hot ass weather cuh,offensive
RT @CumminsSamantha: LOL @ you for being a dumb bitch.,offensive
"RT @CurlsGoddess: Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;",offensive
RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides&#8230;,offensive
RT @CurrenSy_Spitta: And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,offensive
